date,first,second,immunity,daily,ivvpredicteddaily,ivvfirstEstimate,ivvsecondEstimate,ivvimmunityEstimate,vpredicteddaily,vfirstEstimate,vsecondEstimate,vimmunityEstimate,vvpredicteddaily,vvfirstestimate,vvsecondEstimate,vvimmunityEstimate,vipredicteddaily,vifirstEstimate,visecondEstimate,viimmunityEstimate,vivpredicteddaily,vivfirstEstimate,vivsecondEstimate,vivimmunityEstimate,viipredicteddaily,viifirstEstimate,viisecondEstimate,viiimmunityEstimate,viivpredicteddaily,viivfirstEstimate,viivsecondEstimate,viivimmunityEstimate,viiipredicteddaily,viiifirstEstimate,viiisecondEstimate,viiiimmunityEstimate,gonetofour,gfivetonine,galladults
13/12/2020,86215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
14/12/2020,170155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
15/12/2020,254096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
16/12/2020,338036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
17/12/2020,421977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
18/12/2020,505917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
19/12/2020,589858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
20/12/2020,673798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
21/12/2020,720817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
22/12/2020,767836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
23/12/2020,814855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
24/12/2020,861873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
25/12/2020,908892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
26/12/2020,955911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
27/12/2020,1002930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
28/12/2020,1056368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
29/12/2020,1109805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
30/12/2020,1163243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
31/12/2020,1216681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
01/01/2021,1270119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600000,31800000,52800000
02/01/2021,1323556,0,77594,0,0,0,0,77594,0,0,0,77594,0,0,0,77594,0,0,0,77594,0,0,0,77594,0,0,0,77594,0,0,0,77594,0,0,0,77594,14600000,31800000,52800000
03/01/2021,1376994,21905,153140,0,0,0,0,153140,0,0,0,153140,0,0,0,153140,0,0,0,153140,0,0,0,153140,0,0,0,153140,0,0,0,153140,0,0,0,153140,14600000,31800000,52800000
04/01/2021,1508826,70688,228686,0,0,0,0,228686,0,0,0,228686,0,0,0,228686,0,0,0,228686,0,0,0,228686,0,0,0,228686,0,0,0,228686,0,0,0,228686,14600000,31800000,52800000
05/01/2021,1640658,119471,304233,0,0,0,0,304233,0,0,0,304233,0,0,0,304233,0,0,0,304233,0,0,0,304233,0,0,0,304233,0,0,0,304233,0,0,0,304233,14600000,31800000,52800000
06/01/2021,1772489,168253,379779,0,0,0,0,379779,0,0,0,379779,0,0,0,379779,0,0,0,379779,0,0,0,379779,0,0,0,379779,0,0,0,379779,0,0,0,379779,14600000,31800000,52800000
07/01/2021,1904321,217036,455325,0,0,0,0,455325,0,0,0,455325,0,0,0,455325,0,0,0,455325,0,0,0,455325,0,0,0,455325,0,0,0,455325,0,0,0,455325,14600000,31800000,52800000
08/01/2021,2036153,265819,530872,0,0,0,0,530872,0,0,0,530872,0,0,0,530872,0,0,0,530872,0,0,0,530872,0,0,0,530872,0,0,0,530872,0,0,0,530872,14600000,31800000,52800000
09/01/2021,2167985,314602,606418,0,0,0,0,606418,0,0,0,606418,0,0,0,606418,0,0,0,606418,0,0,0,606418,0,0,0,606418,0,0,0,606418,0,0,0,606418,14600000,31800000,52800000
10/01/2021,2299816,363384,648735,0,0,0,0,648735,0,0,0,648735,0,0,0,648735,0,0,0,648735,0,0,0,648735,0,0,0,648735,0,0,0,648735,0,0,0,648735,14600000,31800000,52800000
11/01/2021,2431648,412167,691052,165844,#N/A,2431648,412167,691052,#N/A,2431648,412167,691052,#N/A,2431648,412167,691052,#N/A,2431648,412167,691052,#N/A,2431648,0,691052,#N/A,2431648,412167,691052,#N/A,2431648,412167,691052,#N/A,2431648,412167,691052,14600000,31800000,52800000
12/01/2021,2639309,428232,733369,223726,#N/A,2639309,428232,733369,#N/A,2639309,428232,733369,#N/A,2639309,428232,733369,#N/A,2639309,428232,733369,#N/A,2639309,428232,733369,#N/A,2639309,428232,733369,#N/A,2639309,428232,733369,#N/A,2639309,428232,733369,14600000,31800000,52800000
13/01/2021,2918252,437977,775686,288688,#N/A,2918252,437977,775686,#N/A,2918252,437977,775686,#N/A,2918252,437977,775686,#N/A,2918252,437977,775686,#N/A,2918252,437977,775686,#N/A,2918252,437977,775686,#N/A,2918252,437977,775686,#N/A,2918252,437977,775686,14600000,31800000,52800000
14/01/2021,3234946,443234,818003,321951,#N/A,3234946,443234,818003,#N/A,3234946,443234,818003,#N/A,3234946,443234,818003,#N/A,3234946,443234,818003,#N/A,3234946,443234,818003,#N/A,3234946,443234,818003,#N/A,3234946,443234,818003,#N/A,3234946,443234,818003,14600000,31800000,52800000
15/01/2021,3559179,447261,860320,328260,#N/A,3559179,447261,860320,#N/A,3559179,447261,860320,#N/A,3559179,447261,860320,#N/A,3559179,447261,860320,#N/A,3559179,447261,860320,#N/A,3559179,447261,860320,#N/A,3559179,447261,860320,#N/A,3559179,447261,860320,14600000,31800000,52800000
16/01/2021,3837094,449736,902637,280390,#N/A,3837094,449736,902637,#N/A,3837094,449736,902637,#N/A,3837094,449736,902637,#N/A,3837094,449736,902637,#N/A,3837094,449736,902637,#N/A,3837094,449736,902637,#N/A,3837094,449736,902637,#N/A,3837094,449736,902637,14600000,31800000,52800000
17/01/2021,4062501,452301,950731,227972,318001,4062501,452301,950731,318001,4062501,452301,950731,318001,4062501,452301,950731,318001,4062501,452301,950731,318001,4062501,452301,950731,318001,4062501,452301,950731,318001,4062501,452301,950731,318001,4062501,452301,950731,14600000,31800000,52800000
18/01/2021,4266577,456866,998825,208641,322118,4266577,456866,998825,322118,4266577,456866,998825,322118,4266577,456866,998825,322118,4266577,456866,998825,322118,4266577,456866,998825,322118,4266577,456866,998825,322118,4266577,456866,998825,322118,4266577,456866,998825,14600000,31800000,52800000
19/01/2021,4609740,460625,1046919,346922,326234,4609740,460625,1046919,326234,4609740,460625,1046919,326234,4609740,460625,1046919,326234,4609740,460625,1046919,326234,4609740,460625,1046919,326234,4609740,460625,1046919,326234,4609740,460625,1046919,326234,4609740,460625,1046919,14600000,31800000,52800000
20/01/2021,4973248,464036,1095013,366919,330351,4973248,464036,1095013,330351,4973248,464036,1095013,330351,4973248,464036,1095013,330351,4973248,464036,1095013,330351,4973248,464036,1095013,330351,4973248,464036,1095013,330351,4973248,464036,1095013,330351,4973248,464036,1095013,14600000,31800000,52800000
21/01/2021,5383103,466796,1143107,412615,334468,5383103,466796,1143107,334468,5383103,466796,1143107,334468,5383103,466796,1143107,334468,5383103,466796,1143107,334468,5383103,466796,1143107,334468,5383103,466796,1143107,334468,5383103,466796,1143107,334468,5383103,466796,1143107,14600000,31800000,52800000
22/01/2021,5861351,468617,1191201,480069,338585,5861351,468617,1191201,338585,5861351,468617,1191201,338585,5861351,468617,1191201,338585,5861351,468617,1191201,338585,5861351,468617,1191201,338585,5861351,468617,1191201,338585,5861351,468617,1191201,338585,5861351,468617,1191201,14600000,31800000,52800000
23/01/2021,6353321,469660,1240390,493013,342701,6353321,469660,1240390,342701,6353321,469660,1240390,342701,6353321,469660,1240390,342701,6353321,469660,1240390,342701,6353321,469660,1240390,342701,6353321,469660,1240390,342701,6353321,469660,1240390,342701,6353321,469660,1240390,14600000,31800000,52800000
24/01/2021,6573570,470478,1361478,221067,346818,6573570,470478,1361478,346818,6573570,470478,1361478,346818,6573570,470478,1361478,346818,6573570,470478,1361478,346818,6573570,470478,1361478,346818,6573570,470478,1361478,346818,6573570,470478,1361478,346818,6573570,470478,1361478,14600000,31800000,52800000
25/01/2021,6853372,472446,1482565,281770,350935,6853372,472446,1482565,350935,6853372,472446,1482565,350935,6853372,472446,1482565,350935,6853372,472446,1482565,350935,6853372,472446,1482565,350935,6853372,472446,1482565,350935,6853372,472446,1482565,350935,6853372,472446,1482565,14600000,31800000,52800000
26/01/2021,7164387,474156,1603653,312725,355052,7164387,474156,1603653,355052,7164387,474156,1603653,355052,7164387,474156,1603653,355052,7164387,474156,1603653,355052,7164387,474156,1603653,355052,7164387,474156,1603653,355052,7164387,474156,1603653,355052,7164387,474156,1603653,14600000,31800000,52800000
27/01/2021,7447199,476485,1724741,285141,359169,7447199,476485,1724741,359169,7447199,476485,1724741,359169,7447199,476485,1724741,359169,7447199,476485,1724741,359169,7447199,476485,1724741,359169,7447199,476485,1724741,359169,7447199,476485,1724741,359169,7447199,476485,1724741,14600000,31800000,52800000
28/01/2021,7891184,478254,1845828,445754,363285,7891184,478254,1845828,363285,7891184,478254,1845828,363285,7891184,478254,1845828,363285,7891184,478254,1845828,363285,7891184,478254,1845828,363285,7891184,478254,1845828,363285,7891184,478254,1845828,363285,7891184,478254,1845828,14600000,31800000,52800000
29/01/2021,8378940,480432,1966916,489934,367402,8378940,480432,1966916,367402,8378940,480432,1966916,367402,8378940,480432,1966916,367402,8378940,480432,1966916,367402,8378940,480432,1966916,367402,8378940,480432,1966916,367402,8378940,480432,1966916,367402,8378940,480432,1966916,14600000,31800000,52800000
30/01/2021,8977329,491053,2088004,609010,371519,8977329,491053,2088004,371519,8977329,491053,2088004,371519,8977329,491053,2088004,371519,8977329,491053,2088004,371519,8977329,491053,2088004,371519,8977329,491053,2088004,371519,8977329,491053,2088004,371519,8977329,491053,2088004,14600000,31800000,52800000
31/01/2021,9296367,494209,2209092,322194,375636,9296367,494209,2209092,375636,9296367,494209,2209092,375636,9296367,494209,2209092,375636,9296367,494209,2209092,375636,9296367,494209,2209092,375636,9296367,494209,2209092,375636,9296367,494209,2209092,375636,9296367,494209,2209092,14600000,31800000,52800000
01/02/2021,9646715,496796,2209092,352935,379752,9646715,496796,2209092,379752,9646715,496796,2209092,379752,9646715,496796,2209092,379752,9646715,496796,2209092,379752,9646715,496796,2188483,379752,9646715,496796,2209092,379752,9646715,496796,2209092,379752,9646715,496796,2209092,14600000,31800000,52800000
02/02/2021,10021471,498962,2396790,376922,383869,10021471,498962,2396790,383869,10021471,498962,2396790,383869,10021471,498962,2396790,383869,10021471,498962,2396790,383869,10021471,498962,2396790,383869,10021471,498962,2396790,383869,10021471,498962,2396790,383869,10021471,498962,2396790,14600000,31800000,52800000
03/02/2021,10490487,501957,2648326,472011,387986,10490487,501957,2648326,387986,10490487,501957,2648326,387986,10490487,501957,2648326,387986,10490487,501957,2648326,387986,10490487,501957,2648326,387986,10490487,501957,2648326,387986,10490487,501957,2648326,387986,10490487,501957,2648326,14600000,31800000,52800000
04/02/2021,10971047,505993,2933613,484596,392103,10971047,505993,2933613,392103,10971047,505993,2933613,392103,10971047,505993,2933613,392103,10971047,505993,2933613,392103,10971047,505993,2933613,392103,10971047,505993,2933613,392103,10971047,505993,2933613,392103,10971047,505993,2933613,14600000,31800000,52800000
05/02/2021,11465210,510057,3225624,498227,396220,11465210,510057,3225624,396220,11465210,510057,3225624,396220,11465210,510057,3225624,396220,11465210,510057,3225624,396220,11465210,510057,3225624,396220,11465210,510057,3225624,396220,11465210,510057,3225624,396220,11465210,510057,3225624,14600000,31800000,52800000
06/02/2021,12014288,511447,3475871,550468,400336,12014288,511447,3475871,400336,12014288,511447,3475871,400336,12014288,511447,3475871,400336,12014288,511447,3475871,400336,12014288,511447,3475871,400336,12014288,511447,3475871,400336,12014288,511447,3475871,400336,12014288,511447,3475871,14600000,31800000,52800000
07/02/2021,12294006,512581,3678866,280852,404453,12294006,512581,3678866,404453,12294006,512581,3678866,404453,12294006,512581,3678866,404453,12294006,512581,3678866,404453,12294006,512581,3678866,404453,12294006,512581,3678866,404453,12294006,512581,3678866,404453,12294006,512581,3678866,14600000,31800000,52800000
08/02/2021,12646486,516392,3862763,356291,408570,12646486,516392,3862763,408570,12646486,516392,3862763,408570,12646486,516392,3862763,408570,12646486,516392,3862763,408570,12646486,516392,3862763,408570,12646486,516392,3862763,408570,12646486,516392,3862763,408570,12646486,516392,3862763,14600000,31800000,52800000
09/02/2021,13058298,519553,4171797,414973,412687,13058298,519553,4171797,412687,13058298,519553,4171797,412687,13058298,519553,4171797,412687,13058298,519553,4171797,412687,13058298,519553,4171797,412687,13058298,519553,4171797,412687,13058298,519553,4171797,412687,13058298,519553,4171797,14600000,31800000,52800000
10/02/2021,13509108,524447,4499125,455704,416803,13509108,524447,4499125,416803,13509108,524447,4499125,416803,13509108,524447,4499125,416803,13509108,524447,4499125,416803,13509108,524447,4499125,416803,13509108,524447,4499125,416803,13509108,524447,4499125,416803,13509108,524447,4499125,14600000,31800000,52800000
11/02/2021,14012224,530094,4868133,508763,420920,14012224,530094,4868133,420920,14012224,530094,4868133,420920,14012224,530094,4868133,420920,14012224,530094,4868133,420920,14012224,530094,4868133,420920,14012224,530094,4868133,420920,14012224,530094,4868133,420920,14012224,530094,4868133,14600000,31800000,52800000
12/02/2021,14556827,534869,5298647,549378,425037,14556827,534869,5298647,425037,14556827,534869,5298647,425037,14556827,534869,5298647,425037,14556827,534869,5298647,425037,14556827,534869,5298647,425037,14556827,534869,5298647,425037,14556827,534869,5298647,425037,14556827,534869,5298647,14600000,31800000,52800000
13/02/2021,15062189,537715,5741472,508208,429154,15062189,537715,5741472,429154,15062189,537715,5741472,429154,15062189,537715,5741472,429154,15062189,537715,5741472,429154,15062189,537715,5741472,429154,15062189,537715,5741472,429154,15062189,537715,5741472,429154,15062189,537715,5741472,14600000,31800000,52800000
14/02/2021,15300151,539630,5939737,239877,433271,15300151,539630,5939737,433271,15300151,539630,5939737,433271,15300151,539630,5939737,433271,15300151,539630,5939737,433271,15300151,539630,5939737,433271,15300151,539630,5939737,433271,15300151,539630,5939737,433271,15300151,539630,5939737,14600000,31800000,52800000
15/02/2021,15576107,546615,6191657,282941,437387,15576107,546615,6191657,437387,15576107,546615,6191657,437387,15576107,546615,6191657,437387,15576107,546615,6191657,437387,15576107,546615,6191657,437387,15576107,546615,6191657,437387,15576107,546615,6191657,437387,15576107,546615,6191657,14600000,31800000,52800000
16/02/2021,15940972,558577,6471656,376827,441504,15940972,558577,6471656,441504,15940972,558577,6471656,441504,15940972,558577,6471656,441504,15940972,558577,6471656,441504,15940972,558577,6471656,441504,15940972,558577,6471656,441504,15940972,558577,6471656,441504,15940972,558577,6471656,14600000,31800000,52800000
17/02/2021,16423082,573724,6726303,497257,445621,16423082,573724,6726303,445621,16423082,573724,6726303,445621,16423082,573724,6726303,445621,16423082,573724,6726303,445621,16423082,573724,6726303,445621,16423082,573724,6726303,445621,16423082,573724,6726303,445621,16423082,573724,6726303,14600000,31800000,52800000
18/02/2021,16875536,589591,7125978,468321,449738,16875536,589591,7125978,449738,16875536,589591,7125978,449738,16875536,589591,7125978,449738,16875536,589591,7125978,449738,16875536,589591,7125978,449738,16875536,589591,7125978,449738,16875536,589591,7125978,449738,16875536,589591,7125978,14600000,31800000,52800000
19/02/2021,17247442,604885,7565068,387200,450000,17247442,604885,7565068,453854,17247442,604885,7565068,453854,17247442,604885,7565068,453854,17247442,604885,7565068,453854,17247442,604885,7565068,453854,17247442,604885,7565068,453854,17247442,604885,7565068,453854,17247442,604885,7565068,14600000,31800000,52800000
20/02/2021,17582121,615148,8104149,344942,450000,17582121,615148,8104149,457971,17582121,615148,8104149,457971,17582121,615148,8104149,457971,17582121,615148,8104149,457971,17582121,615148,8104149,457971,17582121,615148,8104149,457971,17582121,615148,8104149,457971,17582121,615148,8104149,14600000,31800000,52800000
21/02/2021,0,0,#N/A,#N/A,450000,18018749,628520,8391441,462088,18030837,628520,8391441,462088,18030837,628520,8391441,462088,18030837,628520,8391441,462088,18030837,628520,8391441,462088,18030837,628520,8391441,462088,18030837,628520,8391441,462088,18030837,628520,8391441,14600000,31800000,52800000
